campaign_id,campaign_name,cell_id,manifest_path,workload_id,plan_id,run_id,replicate_idx,status,planner_budget,repeat_count_hint,measurement_repeats,autotune,reuse_cache,execution_source,graph_mode,ttfr_s,steady_iter_ms,wall_s,gpu_seconds,predicted_ttfr_s,predicted_iter_ms,predicted_gpu_seconds,planner_share_pct,launch_share_pct,contract_share_pct,profile_candidate_nsys,profile_candidate_ncu
camp_0e9e80e16faae716,repeat_roi_v1,cell_02e15d478b7100af,/home/ubuntu/quantum-workload-architecture/workloads/manifests/imported/real_dense_ring6_amplitude.yaml,wkl_163dac6a7fcd636d,plan_3a75dad14045212e,run_ef6ae486990afa54,0,success,balanced,32,2,True,False,cuquantum_tensornet_gpu,off,0.045342237,0.286697,0.046872088,0.046872088,0.599219,22.506348,1.296916,,,,True,True
camp_0e9e80e16faae716,repeat_roi_v1,cell_02e15d478b7100af,/home/ubuntu/quantum-workload-architecture/workloads/manifests/imported/real_dense_ring6_amplitude.yaml,wkl_163dac6a7fcd636d,plan_3a75dad14045212e,run_f79518aa56f04196,1,success,balanced,32,2,True,False,cuquantum_tensornet_gpu,off,0.043562371,0.302767,0.045189558,0.045189558,0.599219,22.506348,1.296916,,,,True,True
camp_0e9e80e16faae716,repeat_roi_v1,cell_02e15d478b7100af,/home/ubuntu/quantum-workload-architecture/workloads/manifests/imported/real_dense_ring6_amplitude.yaml,wkl_163dac6a7fcd636d,plan_3a75dad14045212e,run_d41ca567da070cb7,2,success,balanced,32,2,True,False,cuquantum_tensornet_gpu,off,0.044346957,0.290267,0.045861061,0.045861061,0.599219,22.506348,1.296916,,,,True,True
camp_0e9e80e16faae716,repeat_roi_v1,cell_037963f97673218e,/home/ubuntu/quantum-workload-architecture/workloads/manifests/imported/real_grid_shape6_amplitude.yaml,wkl_75d3c6900c0116f4,plan_a427750e76a31d40,run_528666f90ca0a210,0,success,quick,1,2,False,True,cuquantum_tensornet_gpu,off,0.043447537,0.27609,0.044912679,0.044912679,0.715588,22.293575,0.715588,,,,True,True
camp_0e9e80e16faae716,repeat_roi_v1,cell_037963f97673218e,/home/ubuntu/quantum-workload-architecture/workloads/manifests/imported/real_grid_shape6_amplitude.yaml,wkl_75d3c6900c0116f4,plan_a427750e76a31d40,run_175a06da2e293a20,1,success,quick,1,2,False,True,cuquantum_tensornet_gpu,off,0.039754621,0.269518,0.041196367,0.041196367,0.715588,22.293575,0.715588,,,,True,True
camp_0e9e80e16faae716,repeat_roi_v1,cell_037963f97673218e,/home/ubuntu/quantum-workload-architecture/workloads/manifests/imported/real_grid_shape6_amplitude.yaml,wkl_75d3c6900c0116f4,plan_a427750e76a31d40,run_8290a3033b09ee5f,2,success,quick,1,2,False,True,cuquantum_tensornet_gpu,off,0.040210858,0.27818,0.041744183,0.041744183,0.715588,22.293575,0.715588,,,,True,True
camp_0e9e80e16faae716,repeat_roi_v1,cell_03d2172a6e385349,/home/ubuntu/quantum-workload-architecture/workloads/manifests/imported/real_grid_shape6_amplitude.yaml,wkl_75d3c6900c0116f4,plan_11028611ffaaccec,run_9622c2fc716a1f40,0,success,quick,1,2,True,False,cuquantum_tensornet_gpu,off,0.044784262,0.274891,0.046232088,0.046232088,0.715588,22.293575,0.715588,,,,False,False
camp_0e9e80e16faae716,repeat_roi_v1,cell_03d2172a6e385349,/home/ubuntu/quantum-workload-architecture/workloads/manifests/imported/real_grid_shape6_amplitude.yaml,wkl_75d3c6900c0116f4,plan_11028611ffaaccec,run_00a8ba8b801f1093,1,success,quick,1,2,True,False,cuquantum_tensornet_gpu,off,0.045365737,0.273792,0.046824455,0.046824455,0.715588,22.293575,0.715588,,,,False,False
camp_0e9e80e16faae716,repeat_roi_v1,cell_03d2172a6e385349,/home/ubuntu/quantum-workload-architecture/workloads/manifests/imported/real_grid_shape6_amplitude.yaml,wkl_75d3c6900c0116f4,plan_11028611ffaaccec,run_382ea3337cc6840d,2,success,quick,1,2,True,False,cuquantum_tensornet_gpu,off,0.044633844,0.277937,0.0460537,0.0460537,0.715588,22.293575,0.715588,,,,False,False
camp_0e9e80e16faae716,repeat_roi_v1,cell_04871028b5274598,/home/ubuntu/quantum-workload-architecture/workloads/manifests/imported/real_qaoa_ring4_batched.yaml,wkl_864119d61a67efe5,plan_bdac083d8da1a143,run_417aceeb165402b2,0,success,balanced,16,2,False,True,cuquantum_tensornet_gpu,off,0.03893262,0.25767,0.04031182,0.04031182,0.590691,19.410898,0.881854,,,,True,True
